log;nome;cnpj;status;endereco;cidade;estado;anotacao;telefone;email;instagram;site;decisor;telefone_decisor;marcadores;mesorregiao;
;LILIAN'S PERFUMARIA  ;18.752.512/0001-70;Descoberto;AVENIDA PIRES DO RIO - 2845 - JARDIM SAO SEBASTIAO - São paulo - SP - 08041-000;SÃO PAULO (JARDIM SAO SEBASTIAO);SP;UNHAS, CÍLIOS E SOBRANCELHA;11917252668;;https://www.instagram.com/lilians_perfumaria/;https://liliansperfumaria.com.br/;CAIO;;12;Metropolitada São Paulo;ONLINE, 5 LOJAS FÍSICAS
;CASA BELLEZA SAO MIGUEL;46.684.085/0001-75;Descoberto;AVENIDA MAL TITO, 789 - SAO MIGUEL PAULISTA - SÃO PAULO/SP 08010-090;SÃO PAULO (SAO MIGUEL PAULISTA);SP;UNHAS, CÍLIOS E SOBRANCELHA;1150509159;;https://www.instagram.com/casabellezasaomiguel/;;XUHONG;;12;Metropolitada São Paulo;FÍSICA
;BC MICROPIGMENTACAO;42.741.008/0001-59;Descoberto;R. PADRE ESTEVÃO PERNET, 718 - SALA 2212 - TATUAPÉ, SÃO PAULO - SP, 03315-000;SÃO PAULO (TATUAPE);SP;SOBRANCELHA, CÍLIOS;11965722632;;https://www.instagram.com/bcmicropigmentacao/;https://www.bcmicropigmentacao.com.br/nossos-produtos;BRUNA / LUAN;(11) 97063-4775;12;Metropolitada São Paulo;ONLINE, FÍSICA
;DERMABLADING;29.721.029/0001-44;Descoberto;PRACA VINTE DE JANEIRO, 100 - VILA REGENTE FEIJO - SÃO PAULO/SP 03335-060;SÃO PAULO (VILA REGENTE FEIJO);SP;CÍLIOS;11 98653-5119;;https://www.instagram.com/dermablading_/;https://www.dermablading.com.br/;KELLY;;12;Metropolitada São Paulo;ONLINE, FÍSICA
;IN LASHES STORE;45.821.264/0001-44;Descoberto;;SÃO PAULO ;SP;UNHAS, CÍLIOS E SOBRANCELHA;11975991885;;https://www.instagram.com/in_lashestore/;;INDALECIO;;12;Metropolitada São Paulo;ONLINE
;Mily Cosmeticos;09.195.902/0001-03;Descoberto;AVENIDA ERNESTO SOUZA CRUZ - 789 - CIDADE ANTONIO ESTEVAO DE CARVALHO - São paulo - SP - 08225-380;SÃO PAULO ( CIDADE DE CARVALHO);SP;UNHAS, CÍLIOS;11960419634;;https://www.instagram.com/milycosmeticoss/;https://milycosmeticos.com.br/;;;12;Metropolitada São Paulo;ONLINE, FÍSICA
;BELLA G MAKE;40.495.317/0001-60;Descoberto;RUA ROMELANDIA, 34 - PARQUE CISPER - SÃO PAULO/SP 03818-040;SÃO PAULO (PARQUE CISPER);SP;;11961483757;marceloflorr@yahoo.com.br;https://www.instagram.com/bella_g_make/;;MARCELO/GISLAINE;(11) 96224-2377;12;Metropolitada São Paulo;FÍSICA
;Beleza Unika;34.852.435/0001-86;Descoberto;AVENIDA NORDESTINA - 6870 - JARDIM AURORA (ZONA LESTE) - São paulo - SP - 08431-165;SÃO PAULO (JARDIM AURORA);SP;UNHAS, CÍLIOS E SOBRANCELHA;1125139022;;https://www.instagram.com/unikacosmeticoss/;https://beleza-unika.lojaintegrada.com.br/;;;12;Metropolitada São Paulo;ONLINE, FÍSICA
;TOKYO CILIOS;35.327.958/0001-76;Descoberto;;SÃO PAULO ;SP;CÍLIOS;11 96343-6511;;https://www.instagram.com/tokyo_cilios/;;LARISSA;;12;Metropolitada São Paulo;ONLINE
;SUMIRE;26.484.762/0001-02;Descoberto;RUA JOSE PAULINO, 520 - BOM RETIRO - SÃO PAULO/SP 01120-000;bom retiro;SP;trio;11943286041;controladoriaphd@gmail.com;https://www.instagram.com/sumirebomretiro/;n/c;giovanna;(11) 99332-6018;13;Metropolitada São Paulo;
;UNICK MAKE;39.470.764/0001-86;Descoberto;rua hannemann, 415 - galeria pajé brás ;brás ;SP;trio; (11) 2294-0537;hungarodalva@gmail.com;https://www.instagram.com/unick_make;www.unickmake.com.br;XIUHUA Q.; (11) 2294-0537;13;Metropolitada São Paulo;
;LUCKY YE PRESENTES LTDA;35.130.118/0001-19;Descoberto;Rua barão da ladario 512;bras ;SP;trio;(11)99706-6789;n/c;https://www.instagram.com/lucky_ye_maquiagem;n/c;HENGXUE;(11)99706-6789;13;Metropolitada São Paulo;
;REPUBLICA COSMETICOS;12.760.746/0001-82;Descoberto;RUA MARCONI, 113 - REPUBLICA - SÃO PAULO/SP 01047-000;republica ;SP;trio;(11) 93939-2452;feirante@ocfsp.com.br;https://www.instagram.com/republica_cosmeticos/;https://shopee.com.br/republica_cosmeticos?smtt=0.0.9;elaine ;(11) 93939-2452;13;Metropolitada São Paulo;
;LANCEL MAQUIAGENS LTDA;45.083.536/0001-56;Descoberto;rua paula sousa, 313 - centro historico sp prox 25 de março;centro historico;SP;trio;https://lancelmaquiagens.my.canva.site/;liperuiz112@gmail.com;https://www.instagram.com/lancelmaquiagens/;N/C;ENILA ;(11) 98965-4135;13;Metropolitada São Paulo;
;BELLE MAKE-UP;26.102.949/0001-96;Descoberto;Rua Paula Sousa N 19 - Centro;centro historico;SP;trio;11 93772-5619;bellemakeup20@gmail.com;https://www.instagram.com/bellemakeup20/;https://www.bellemake-up.com.br/;cassia;(11) 3772-5619;13;Metropolitada São Paulo;
;JOSE ALVES COSMETICOS;12.504.868/0001-08;Descoberto;RUA SETE DE ABRIL, 356 - REPUBLICA - SÃO PAULO/SP 01044-000;republica ;SP;trio;n/c;n/c;https://www.instagram.com/josecleide_cosmeticos/;https://www.instagram.com/josecleidealves2023/ ;jose ;n/c;13;Metropolitada São Paulo;
;LUCKY LADY COSMETICOS LTDA;31.810.348/0001-78;Descoberto;RUA HENRIQUE DIAS, 44 - BRAS - SÃO PAULO/SP 03009-020;bras ;SP;trio;https://linktr.ee/Lucky_Lady?utm_source=linktree_admin_share;w312528136@gmail.com;https://www.instagram.com/lucky_lady1040/;n/c;xiujun e Lei w;(11) 98119-9348;13;Metropolitada São Paulo;
;KAORI SUPERMERCADO DE COSMETICOS;07.052.831/0001-56;Descoberto;RUA BARAO DE ITAPETININGA, 254 - REPUBLICA - SÃO PAULO/SP 01042-000;republica ;SP;trio;113255-7414;ocfeirante@uol.com.br;https://www.instagram.com/kaori_supermecado_cosmeticos/;n/c;margarete; (11) 3105-3001;13;Metropolitada São Paulo;
;omy perfumaria ;04.679.218/0001-75;Descoberto;AVENIDA BRIGADEIRO LUIS ANTONIO - 2163 - BELA VISTA - Sao paulo - SP - 01317-002;bela vista sp;SP;unhas ;11971233260;n/c;https://www.instagram.com/omy_perfumaria/;n/c;ALEX K. T; (11) 2507-7159;13;Metropolitada São Paulo;
;YASMIM COSMETICOS ;20.654.052/0001-99;Descoberto;RUA POLIGNANO A MARE, 41 - BRAS - SÃO PAULO/SP 03005-040;BRAS;SP;TRIO;(11) 98303-0814;aguiar.racional@uol.com.br;https://www.instagram.com/yasmimcosmeticos_sp/;n/c;ELIANA ;(11) 3227-8350;13;Metropolitada São Paulo;
;TERUYA COSMETIOS ;25.104.583/0001-21;Descoberto;RUA MILLER, 99 - BRAS - SÃO PAULO/SP 03011-011;bras ;SP;trio; (11) 97437-7979;perf.acacia@uol.com.br;https://www.instagram.com/teruyaperfumaria/;n/c;patricia; (11) 2692-0217;13;Metropolitada São Paulo;
;KAORI COSMETICOS;26.012.189/0001-26;Descoberto;RUA BARAO DE ITAPETININGA, 262 - REPUBLICA / R. PADRE JOÃO DA CUNHA, 504-510 - JARDIM JOAO XXIII;republica / jardim joao;SP;trio;11 95964-2486;kaoricosmeticos2017@gmail.com;https://www.instagram.com/kaori_cosmeticos/;https://kaorinaweb.com.br/;alberto ;(11) 4323-3195;13;Metropolitada São Paulo;
;LA PATTY COSMETICOS;32.960.623/0001-00;Descoberto;0;bras;SP;trio;11960992212;lapattycosmeticos@gmail.com;https://www.instagram.com/lapattycosmeticosbras/;https://lapattycosmeticos.com.br/;PATRICIA GOMES;(11) 99859-2670;13;Metropolitada São Paulo;
;MISS BELLE COSMETICOS E PERFUMARIA;51.220.431/0001-02;Descoberto;RUA JOAQUIM CARLOS, 1122 - BRÁS - SÃO PAULO/SP 03019-000   loja de esquina ;bras ;SP;trio;11976245047;droganovaetica@gmail.com;https://www.instagram.com/missbellecosmeticos.sp/reels/;https://www.instagram.com/ellenbrandessilva/;ellen w;n/c;13;Metropolitada São Paulo;
;Y&Z VARIEDADES;42.259.212/0001-38;Descoberto;RUA ORIENTE, 55 - BRÁS - SÃO PAULO/SP 03016-001;bras;SP;trio;https://linktr.ee/jummyju_makeup;yasminju88@gmail.com;https://www.instagram.com/jummyju_makeup/;https://www.instagram.com/julianamariads2/;ramiro;(11) 97860-6996;13;Metropolitada São Paulo;
;JONY SHOP LTDA;44.439.317/0001-02;Descoberto;online ;online market place;SP;trio;(11) 98282-8885;jonyliu520@yahoo.com.br;https://www.instagram.com/_jonyshop/;https://shopee.com.br/jony_shop.br;zhibin ;(11) 98282-8885;13;Metropolitada São Paulo;
;BEAUTY BOSS COSMETICS;53.063.816/0001-20;Descoberto;AVENIDA PAULISTA, 1765 - BELA VISTA - SÃO PAULO/SP 01311-930;bela vista sp;SP;trio;11914034984;não tem ;https://www.instagram.com/oficial_beautyboss/;não te ;ketlyn;(41) 99888-0068;13;Metropolitada São Paulo;
; PRINCESA SUPERMERCADO DE COSMETICOS;05.075.495/0001-31;Descoberto;RUA SAO BENTO - 51 - CENTRO - São paulo - SP - 01011-000;SÃO PAULO (CENTRO);SP;;(11) 31061340;;https://www.instagram.com/princesa_cosmeticos/;https://www.supermercadodecosmeticos.com.br/;KERLY / CLAUDIO;(11) 96781-0177;13;Metropolitada São Paulo;
;PADRON PERFUMARIA;05.938.715/0001-03;Descoberto;RUA 24 DE MAIO - 242 - REPUBLICA - São paulo - SP - 01041-001;SÃO PAULO (CENTRO);SP;UNHAS, CÍLIOS, SOBRANCELHA;1142242311;;https://www.instagram.com/padronperfumaria;https://www.padronperfumaria.com.br/;FABIO  EMILIO;;13;Metropolitada São Paulo;
;Perfumaria Sao Bento;27.340.045/0001-61;Descoberto;RUA SAO BENTO - 351 - CENTRO - São paulo - SP - 01011-100;SÃO PAULO (CENTRO);SP;;11 969127369;;https://www.instagram.com/perfumariasaobento/;;MARCELO;;13;Metropolitada São Paulo;
;Nino e Nunes Cosméticos;14.990.669/0001-82;Descoberto;RUA MIGUEL CARLOS - 7 - CENTRO - São paulo - SP - 01023-010;SÃO PAULO (CENTRO);SP;;11998819864;;https://www.instagram.com/ninoenunes/;;MARCOS / PATRICIA;(11) 98295-0242;13;Metropolitada São Paulo;
;VOICE COSMETIC;10.920.994/0001-18;Descoberto;RUA DO AROUCHE, 118 - CENTRO - SÃO PAULO/SP 01219-000;SÃO PAULO (REPUBLICA);SP;;11 95658-7630;;https://www.instagram.com/voice.cosmetic/;;ALEXANDRA / RICARDO;(11) 97816-9935;13;Metropolitada São Paulo;
;VIP MAKE UP;30.024.471/0001-09;Descoberto;RUA VINTE E CINCO DE MARCO - 1090 - CENTRO - São paulo - SP - 01021-100;SÃO PAULO (CENTRO);SP;;11 990275624;;https://www.instagram.com/vipmakeupoficial/;https://sousavip.com.br/;EDILEUZA;;13;Metropolitada São Paulo;
;STAR BEAUTY PERFUMARIA E COSMETICOS;11.799.688/0001-38;Descoberto;RUA BRA DE ITU, 22 - SANTA CECILIA - SÃO PAULO/SP 01231-000;SÃO PAULO (SANTA CECILIA);SP;;11 942959751;;https://www.instagram.com/starbeautycosmeticos/;;ANA / FABIO;;13;Metropolitada São Paulo;
;DESIGN COSMETICOS SAUDE E BELEZA;42.809.161/0001-70;Descoberto;Praça da Liberdade, 80 Sala 31;liberdade SP;SP;trio;11974843300;michael.david06@hotmail.com;https://www.instagram.com/designcosmeticosoficial;https://www.designcosmeticos.com.br/;michel ;(11) 98272-8312;12;Metropolitada São Paulo;
;GIRO COMERCIO;08.976.510/0001-00;Descoberto;rua dos italianos 981;bom retiro sp;SP;trio;11971975967;contato@revendadecosmeticos.com.br;https://www.instagram.com/rc.revendadecosmeticos/;https://www.revendadecosmeticos.com.br/;roberto; (11) 4620-2376;12;Metropolitada São Paulo;
;DOMINIQUE COMERCIO DE COSMETICOS E SERVICOS DE BELEZA ;20.055.871/0001-10;Descoberto;R. Bela Cintra, 2073 -; Consolação;SP;trio;11997936050;olivia@dominiquebeaute.com.br;https://www.instagram.com/dominique_beaute/;https://www.dominiquebeaute.com.br/;olivia ; (11) 3384-5382;12;Metropolitada São Paulo;
;casa  da belleza (SHAN WU);33.034.986/0001-70;Descoberto;RUA ORIENTE, 144 - BRAS - SÃO PAULO/SP 03016-000;bras;SP;trio;11932267610;swu@dcwhitecollar.com;https://www.instagram.com/casabellezabras/;n/c;shan wu ;11932267610;12;Metropolitada São Paulo;n/c
;PADRON PERFUMARIA VAREJO ELETRONICO LTDA;37.111.191/0001-79;Descoberto;RUA VINTE E QUATRO DE MAIO, 242 - REPUBLICA - SÃO PAULO/SP 01041-000;republica ;SP;trio;1142242311;dedcont@terra.com.br;https://www.instagram.com/padronperfumaria?fbclid=IwAR35PeHtmATFTnomhWDDILbBRnvU3wsJJ4I4Qfrglu2g4_5TASW4ewmqwSY;https://www.padronperfumaria.com.br/;andre ou matheus ;1142242311;12;Metropolitada São Paulo;n/c
;VONNY COSMETICOS;33.508.154/0001-48;Descoberto;AVENIDA RANGEL PESTANA, 2118 - BRAS - SÃO PAULO/SP 03002-000;bras;SP;trio;11944855741;contato@mamaepresentes.com.br;https://www.instagram.com/vonnyoficial/;https://www.vonny.com.br/;antonio ou takeyoshi;11944855741;12;Metropolitada São Paulo;n/c
;N. J. DE SANTANA COSMETICOS;30.062.419/0001-39;Descoberto;R. Dr. César, 264 - Santana;santana sp;SP;trio;11999513523;nozinhonola@gmail.com;https://www.instagram.com/santanacosmeticosoficial/;https://www.santanacosmeticosoficial.com.br/index.html;daniela ;(11) 96611-7622;12;Metropolitada São Paulo;
;MARA UEHARA;01.960.568/0001-17;Descoberto;Avenida Presidente Castelo Branco, 1033;são paulo ;SP;trio;(11) 2079-0126 / (11) 3458-4550;n/c;https://www.instagram.com/uehara_cosmeticos/;n/c;MITRI M. O.;(11) 2079-0126;12;Metropolitada São Paulo;são varias lojas, não continha numeros de telefones especificos e endereços
;BELEZA MAGIA;30.031.187/0001-51;Descoberto;Rua Ceára,283 Vila Cristovam;sp limeira;SP;troi;(19) 99249-5086;laeka.assessoria@gmail.com;https://www.instagram.com/magiacosmeticos/;https://www.lojamagiacosmeticos.com.br/q?keywords=alicate;rosa maria ;(19) 3704-0798;12;Metropolitada São Paulo;nc
;New Air Cosmeticos;09.613.901/0001-23;Descoberto;RUA CAMOMIL - 160 - CANINDE - São paulo - SP - 03032-010;São Paulo ( Canindé);SP;Unhas, cílios e sobrancelha;(11) 98302-4089;;https://www.instagram.com/vitorialtda2019/;https://shopee.com.br/new_air;ZHANG;;12;Metropolitada São Paulo;Insta pouco usado, mas a loja da shoppe estava com o último acesso a 2 minutos que entrei 
;BELLA MOÇA;16.657.916/0001-59;Descoberto;RUA FLORENCIO DE ABREU, 36 - CENTRO - SÃO PAULO/SP 01030-000;São Paulo (Centro);SP;Unhas, cílios e sobrancelha; 11 93489-1399;;https://www.instagram.com/bella_moca_br/;;JIHAO LOU;;12;Metropolitada São Paulo;
;DHY UNHAS;24.589.920/0001-55;Descoberto;RUA FLORENCIO DE ABREU, 65 - CENTRO - SÃO PAULO/SP 01029-000;São Paulo (Centro);SP;UNHAS;(11) 94915-3364;edieni20@hotmail.com>;https://www.instagram.com/dhy_unhas;https://www.dhyunhas.com.br/;EDHYENNE;;12;Metropolitada São Paulo;ONLINE, FÍSICA
;SHOP INDICO PRO NAILS;47.883.898/0001-57;Descoberto;Ladeira Porto Geral, 14 - Loja 151 - Centro Histórico de São Paulo, São Paulo - SP, 01022-000;São Paulo (Centro);SP;Unhas, cílios e sobrancelha;11 95886-4161;;https://www.instagram.com/shop_indicopronails/;;TANIA;;12;Metropolitada São Paulo;FÍSICA
;Casa das Unhas;07.340.568/0001-09;Descoberto;RUA JOSE PAULINO - 226 - BOM RETIRO - São paulo - SP - 01120-000;São Paulo (BOM RETIRO);SP;Unhas, cílios e sobrancelha;11 97171 3616;;https://www.instagram.com/casadasunhas.sp;https://www.casadasunhas.com.br/;MI / CHUNG;;12;Metropolitada São Paulo;ONLINE, FÍSICA
;OUTLET UNHAS E CÍLIOS;41.818.878/0001-16;Descoberto;Ladeira Porto Geral, n 14 loja 281 CENTRO SP;São Paulo (Centro);SP;Unhas, cílios ;11913225654;;https://www.instagram.com/outletunhasecilios/;;GIOVANNA;;12;Metropolitada São Paulo;FÍSICA
;CASA BELLEZA CENTRO;44.615.608/0001-04;Descoberto;Ladeira Porto Geral, 14 - Loja 256/262 - Centro Histórico de São Paulo, São Paulo - SP, 01022-000;São Paulo (Centro);SP;Unhas, cílios e sobrancelha;(11) 94849-2537;;https://www.instagram.com/lojacasabelleza.oficial/;;TINGTING;;12;Metropolitada São Paulo;FÍSICA
;ZEINA LASH & NAILS;53.267.467/0001-69;Descoberto;LADEIRA PORTO GERAL, 34 - CENTRO - SÃO PAULO/SP 01022-000;São Paulo (Centro);SP;Unhas, cílios   ;11 95283-4152;;https://www.instagram.com/zeina_lashandnails/;;FATIMA;;12;Metropolitada São Paulo;FÍSICA
;QBELEZA;51.653.458/0001-80;Descoberto;RUA BOA VISTA, 280 - CENTRO - SÃO PAULO/SP 01014-908;São Paulo (Centro);SP;Unhas, cílios   ;11992608837;;https://www.instagram.com/qbeleza.contato/;;ADRIANA;;12;Metropolitada São Paulo;ONLINE, FÍSICA
;Emporium Lolita;46.909.726/0001-42;Descoberto;RUA BOA VISTA, 280 - CENTRO - SÃO PAULO/SP 01014-908;São Paulo (Centro);SP;Unhas, cílios e sobrancelha;(11) 94318-7253;;https://www.instagram.com/lojaemporiumlolita/;;BRYAN;;12;Metropolitada São Paulo;FÍSICA
;Lojas FanNails;46.859.634/0001-03;Descoberto;RUA FLORENCIO DE ABREU, 334 - CENTRO - SÃO PAULO/SP 01030-000;São Paulo (Centro);SP;Unhas, cílios e sobrancelha;11986462389;priscila.shangguan@gmail.com;https://www.instagram.com/fan.lojas/;;PRISCILA;;12;Metropolitada São Paulo;FÍSICA
;DESIGN COSMETICOS;53.249.079/0001-55;Descoberto;PRACA DA LIBERDADE AFRICA-JAPAO - 80 - LIBERDADE - São paulo - SP - 01503-010;São Paulo (LIBERDADE);SP;Unhas, cílios e sobrancelha;11974843300;;https://www.instagram.com/designcosmeticosoficial/;https://www.designcosmeticos.com.br/;NEUSA;(11) 98633-0332;12;Metropolitada São Paulo;ONLINE, FÍSICA
;KIKI BELEZA;52.607.151/0001-06;Descoberto;RUA CARNOT, 356 - CANINDE - SÃO PAULO/SP 03032-030;São Paulo (CANINDE);SP;;(11)98970-0636;jixiaoxiao4001@gmail.com;https://www.instagram.com/kikibelezaa/;;;;12;Metropolitada São Paulo;ONLINE, FÍSICA
;Paola Cosmeticos;03.562.087/0001-89;Descoberto;AVENIDA DO RIO PEQUENO - 880 - RIO PEQUENO - São paulo - SP - 05379-000;São paulo;SP;Unhas;(11) 3766-4193;paolacosmeticos880@gmail.com;https://www.instagram.com/paolacosmeticos_/;;JOSE E. D. A. L;(11) 99163-6036;13;Metropolitada São Paulo;Fisica
;SUMIRÊ LAPA COSMETICOS;43.582.584/0001-63;Descoberto;;;SP;Unhas;11 36415286;;https://www.instagram.com/sumire.lapa/;www.sumirelapa.com.br;;;13;Metropolitada São Paulo;Fisica
;BARAO COSMETICOS PERDIZES;26.167.682/0001-15;Descoberto;;;SP;Unhas;(11) 3836-8733;;https://www.instagram.com/baraocosmeticos/;https://baraocosmeticos.com.br/buscar?q=alicate;;(11) 3871-0498;13;Metropolitada São Paulo;Fisica
;VILY COSMETICOS;05.692.779/0001-77;Descoberto;AVENIDA DO RIO PEQUENO - 814 - RIO PEQUENO - São paulo - SP - 05379-000;São Paulo;SP;Unhas;(11) 3766-3587;;https://www.instagram.com/stories/highlights/18098069257030540/;;SOLANGE SATIKO HIRANO;;13;Metropolitada São Paulo;Fisica
;LAPA COSMETICOS;11.051.741/0001-18;Descoberto;RUA MONTEIRO DE MELO - 102 - LAPA - São paulo - SP - 05050-000;São Paulo;SP;Unhas;(11) 2091-1992;;https://www.instagram.com/lapa_cosmeticos/;;NEUSA U. T;(11) 2092-2728;13;Metropolitada São Paulo;Fisica
;SOU MAR PERFUMARIA;51.962.868/0001-03;Descoberto;AVENIDA DR SYLVIO DE CAMPOS, 58 - PERUS - SÃO PAULO/SP 05204-000;São Paulo;SP;Unhas;11 94116-6223;;https://www.instagram.com/soumarperfumaria/;;ELISA S;(11) 3917-2224;13;Metropolitada São Paulo;Fisica
;PERFUMARIA FLORIBELLA;56.757.388/0001-24;Descoberto;AVENIDA MUTINGA - 2590 - PIRITUBA - São paulo - SP - 05110-000;São Paulo;SP;Unhas;11 98401-5416;p.floribella@hotmail.com;https://www.instagram.com/perfumariafloribella/;;MASAHIRO T;(11) 2239-8527;13;Metropolitada São Paulo;Fisica
;KIMI COSMETICOS;00.951.930/0001-20;Descoberto;AVENIDA VITAL BRASIL, 326 - BUTANTA - SÃO PAULO/SP 05503-000;São Paulo;SP;Unhas;(11) 94005-8909;kimi.butanta@terra.com.br;https://www.instagram.com/kimicosmeticos/;;LINCOLN H. I;(11) 3819-4949;13;Metropolitada São Paulo;Fisica
;JUJU COSMETICOS;24.226.302/0001-40;Descoberto;;São Paulo;SP;Unhas;(11) 4701-2314;jjjperfumaria@gmail.com;https://www.instagram.com/jujucosmeticos/;http://www.jujucosmeticos.com.br/;JAIR R. D. O. J;;13;Metropolitada São Paulo;
;REVENDA DE COSMETICOS;42.747.003/0001-33;Descoberto;AVENIDA MOFARREJ, 348 - VILA LEOPOLDINA - SÃO PAULO/SP 05311-000;São Paulo;SP;Unhas;(11) 3978-7234;contato@revendadecosmeticos.com.br;https://www.instagram.com/rc.revendadecosmeticos/;;RENATA B. C;(17) 3364-9940;13;Metropolitada São Paulo;
;MAIS MAKE DISTRIBUIDORA;38.318.620/0001-46;Descoberto;;;SP;Unhas;(11) 2235-6929;maismakedistribuidora@gmail.com;https://www.instagram.com/maismakedistribuidora/;;PAULO G. D. S. C;(93) 99218-6608;13;Metropolitada São Paulo;
;PORTAL COSMETICOS MORUMBI;03.246.835/0001-14;Descoberto;;;SP;Unhas;11 981904849;financeiro.kimi@terra.com.br;https://www.instagram.com/portalcosmeticos.morumbi/;;MIYUKI N. F;;13;Metropolitada São Paulo;
;UEHARA COSMETICOS;36.010.535/0001-90;Descoberto;AVENIDA DOUTOR VITAL BRASIL - 569 - BUTANTA - São paulo - SP - 05503-001;São Paulo;SP;Unhas;(11) 2139-4650;escpolivalente@escpolivalente.com.br;https://www.instagram.com/uehara_cosmeticos/;;RAFAEL T. U;(11) 2387-7900;13;Metropolitada São Paulo;Fisica
;COLORÊ MAKE UP;48.826.681/0001-78;Descoberto;AVENIDA DEP JACOB SALVADOR ZVEIBIL, S/N - BUTANTA - SÃO PAULO/SP 05512-390;São Paulo;SP;Unhas e Cilios;(62) 3085-4605;;https://www.instagram.com/coloremakeup_mix/;;RAFAEL D. S. B;;13;Metropolitada São Paulo;
